PropertyID,PropertyType,TenureType,GFASqm,Region,AgeOfPropertyYears,MRTProximity,TenantMix,BuildingGrade,GreenMarkCertified,FloorToCeilingHeightM,ExistingLeaseTermRemainingYears,OccupancyRatePct,MonthlyRentPerSqmSGD,NOI_SGD,CapRatePct,ValuationSGD,PricePerSqmSGD,ValuationMethodology,ValuationDate
SG-COM-9EZV1O,Industrial/Warehouse,Freehold,1427.2,Outside Central Region,30,>800m,Data centre/specialized use,Basic,False,9.1,6,90.5,13.87,171981.25,6.94,2478116.0,1736.35,Comparable Sales Approach (cross-checked with Income Capitalization),2026-02-01T16:20:02.513364+08:00
SG-COM-SMZGXR,Office,99-year Leasehold,770.5,Outside Central Region,12,>800m,Single major tenant (MNC),Grade C,True,2.6,7,98.6,27.27,198886.79,4.96,4009814.0,5204.17,Income Capitalization Approach,2024-09-15T17:37:10.513364+08:00
SG-COM-2BGVNK,Business Park/Mixed-Use,Freehold,7836.7,Outside Central Region,13,>800m,Mixed office-industrial,Prime,True,5.4,7,81.7,44.02,2705680.74,6.19,43710513.0,5577.67,Income Capitalization Approach,2025-08-26T05:56:17.513364+08:00
SG-COM-76DSY2,Industrial/Warehouse,999-year Leasehold,4119.9,Outside Central Region,11,>800m,Logistics/warehousing,Standard,False,8.8,8,81.3,15.24,490042.13,6.9,7102060.0,1723.84,Comparable Sales Approach (cross-checked with Income Capitalization),2025-03-27T06:43:23.513364+08:00
SG-COM-H4X5Y5,Industrial/Warehouse,60-year Leasehold,500.0,Rest of Central Region,34,Within 400m,Data centre/specialized use,Standard,False,7.7,4,80.1,23.93,92006.06,6.67,1379401.0,2758.8,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-13T03:22:25.513364+08:00
SG-COM-BITKHZ,Retail/Shop,99-year Leasehold,193.4,Rest of Central Region,0,400m-800m,Convenience/neighbourhood retail,Standard,True,3.7,4,89.0,143.99,237930.46,4.66,5105804.0,26400.23,Income Capitalization Approach,2025-08-06T16:27:32.513364+08:00
SG-COM-9TVVPY,Office,999-year Leasehold,1414.3,Outside Central Region,14,400m-800m,Multi-tenanted corporates,Grade B,True,3.4,2,55.7,43.93,332222.6,4.98,6671137.0,4716.92,Income Capitalization Approach,2025-01-01T18:03:41.513364+08:00
SG-COM-3EJG2W,Office,999-year Leasehold,1706.6,Outside Central Region,14,>800m,Multi-tenanted corporates,Grade C,True,3.1,6,77.4,31.94,405022.22,5.0,8100444.0,4746.54,Income Capitalization Approach,2026-03-16T10:33:11.513364+08:00
SG-COM-YWT3FY,Business Park/Mixed-Use,99-year Leasehold,7938.7,Rest of Central Region,13,>800m,Tech/R&D tenants,Prime,True,5.5,6,76.1,53.7,3114437.11,4.81,64749212.0,8156.15,Income Capitalization Approach,2026-03-26T19:10:57.513364+08:00
SG-COM-4HZCFO,Retail/Shop,Freehold,807.1,Rest of Central Region,8,>800m,F&B anchor,Standard,False,3.5,6,92.7,121.91,875623.98,4.83,18128861.0,22461.73,Income Capitalization Approach,2026-06-04T08:26:42.513364+08:00
SG-COM-9NP12Y,Office,99-year Leasehold,462.3,Rest of Central Region,14,Within 400m,SME mixed tenants,Grade B,True,3.4,2,89.8,58.07,231431.94,4.01,5771370.0,12484.04,Income Capitalization Approach,2026-01-24T12:27:42.513364+08:00
SG-COM-B5JS0K,Office,99-year Leasehold,2284.1,Rest of Central Region,19,400m-800m,SME mixed tenants,Grade B,False,2.6,5,89.9,61.87,1219624.54,4.0,30490614.0,13349.07,Income Capitalization Approach,2025-10-16T15:25:55.513364+08:00
SG-COM-YSFH1C,Retail/Shop,99-year Leasehold,174.0,Outside Central Region,23,>800m,F&B anchor,Standard,True,3.3,7,86.7,45.32,65634.09,5.7,1151475.0,6617.67,Income Capitalization Approach,2024-12-31T20:20:24.513364+08:00
SG-COM-NRNO8B,Office,999-year Leasehold,9381.7,Core Central Region,10,400m-800m,SME mixed tenants,Grade B,True,2.7,8,93.6,105.98,8934135.57,3.31,269913461.0,28770.21,Income Capitalization Approach,2025-01-31T08:07:57.513364+08:00
SG-COM-9Z7X7C,Industrial/Warehouse,99-year Leasehold,591.0,Rest of Central Region,22,Within 400m,Data centre/specialized use,Prime,False,9.0,3,78.0,26.29,116343.98,6.36,1829308.0,3095.28,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-22T13:04:44.513364+08:00
SG-COM-ZZ7CSS,Industrial/Warehouse,99-year Leasehold,9242.0,Outside Central Region,15,Within 400m,Data centre/specialized use,Standard,True,7.5,4,70.2,20.56,1280552.59,6.89,18585669.0,2011.0,Comparable Sales Approach (cross-checked with Income Capitalization),2026-04-17T13:39:49.513364+08:00
SG-COM-DWRRY0,Industrial/Warehouse,99-year Leasehold,7369.3,Rest of Central Region,0,400m-800m,Light manufacturing,Basic,True,8.4,2,96.8,17.68,1210751.7,6.03,20078801.0,2724.66,Comparable Sales Approach (cross-checked with Income Capitalization),2025-03-28T07:56:54.513364+08:00
SG-COM-XN8HMR,Retail/Shop,99-year Leasehold,205.0,Rest of Central Region,8,400m-800m,F&B anchor,Standard,True,3.1,2,94.3,148.19,275014.56,4.72,5826580.0,28422.34,Income Capitalization Approach,2026-06-17T03:22:32.513364+08:00
SG-COM-LM7FSQ,Retail/Shop,99-year Leasehold,685.2,Rest of Central Region,40,>800m,F&B anchor,Standard,False,3.1,3,78.0,122.58,628930.72,4.65,13525392.0,19739.33,Income Capitalization Approach,2024-09-26T07:24:33.513364+08:00
SG-COM-DHJQOV,Retail/Shop,Freehold,536.4,Core Central Region,11,>800m,Convenience/neighbourhood retail,Standard,True,4.0,10,95.8,278.62,1374478.02,4.01,34276260.0,63900.56,Income Capitalization Approach,2025-05-27T08:22:58.513364+08:00
SG-COM-N2N49Y,Retail/Shop,99-year Leasehold,120.3,Core Central Region,7,400m-800m,F&B anchor,Prime,True,2.9,4,83.0,212.51,203701.55,3.53,5770582.0,47968.26,Income Capitalization Approach,2025-04-22T23:43:42.513364+08:00
SG-COM-D63UMZ,Office,Freehold,1561.7,Core Central Region,12,Within 400m,Single major tenant (MNC),Grade A,True,3.2,8,88.0,85.36,1126175.1,3.31,34023417.0,21786.14,Income Capitalization Approach,2026-03-03T06:39:28.513364+08:00
SG-COM-W1X381,Retail/Shop,999-year Leasehold,480.6,Core Central Region,19,Within 400m,F&B anchor,Basic,False,3.1,1,76.8,153.81,545005.38,3.81,14304603.0,29764.05,Income Capitalization Approach,2024-12-24T23:16:08.513364+08:00
SG-COM-L63RC8,Office,Freehold,613.4,Core Central Region,18,400m-800m,SME mixed tenants,Grade C,False,2.7,4,83.0,66.66,325805.5,3.69,8829417.0,14394.22,Income Capitalization Approach,2025-12-07T03:26:11.513364+08:00
SG-COM-TOVC3G,Retail/Shop,Freehold,174.7,Rest of Central Region,20,400m-800m,Fashion & lifestyle mix,Prime,True,4.0,6,94.6,138.36,219515.82,4.35,5046341.0,28885.75,Income Capitalization Approach,2026-05-07T10:17:14.513364+08:00
SG-COM-JUXAUF,Office,99-year Leasehold,1029.9,Core Central Region,8,Within 400m,Multi-tenanted corporates,Grade B,True,3.5,1,66.9,115.5,763966.64,3.12,24486110.0,23775.23,Income Capitalization Approach,2026-04-29T14:15:05.513364+08:00
SG-COM-8NRWFF,Office,60-year Leasehold,1000.5,Outside Central Region,9,400m-800m,Single major tenant (MNC),Grade A,True,2.6,10,98.6,48.57,459974.06,5.07,9072467.0,9067.93,Income Capitalization Approach,2026-06-03T15:38:39.513364+08:00
SG-COM-8UIX61,Office,99-year Leasehold,734.7,Core Central Region,13,400m-800m,Multi-tenanted corporates,Grade B,True,3.7,1,93.2,76.1,500243.95,3.23,15487429.0,21079.94,Income Capitalization Approach,2025-06-12T21:58:15.513364+08:00
SG-COM-OX6J29,Retail/Shop,99-year Leasehold,422.6,Rest of Central Region,30,>800m,Convenience/neighbourhood retail,Basic,True,3.2,8,78.7,96.72,308810.28,4.72,6542591.0,15481.76,Income Capitalization Approach,2025-02-28T14:52:13.513364+08:00
SG-COM-M5ANJB,Office,99-year Leasehold,2566.9,Outside Central Region,9,>800m,Single major tenant (MNC),Grade C,True,2.8,10,96.8,24.35,580837.31,4.6,12626898.0,4919.12,Income Capitalization Approach,2025-12-28T12:42:57.513364+08:00
SG-COM-VTN5I3,Business Park/Mixed-Use,999-year Leasehold,2674.7,Core Central Region,13,Within 400m,Corporate campus (single user),Prime,False,3.2,8,92.5,65.18,1548112.08,4.33,35753166.0,13367.17,Income Capitalization Approach,2024-12-10T23:15:22.513364+08:00
SG-COM-W6A8AZ,Retail/Shop,Freehold,313.1,Rest of Central Region,13,400m-800m,Fashion & lifestyle mix,Prime,False,3.1,7,82.5,121.84,302132.98,4.85,6229546.0,19896.35,Income Capitalization Approach,2024-10-27T07:25:07.513364+08:00
SG-COM-1FBBEF,Office,99-year Leasehold,259.6,Outside Central Region,5,Within 400m,Multi-tenanted corporates,Grade B,True,3.2,4,93.7,45.15,105432.2,4.55,2317191.0,8926.01,Income Capitalization Approach,2025-04-18T16:11:13.513364+08:00
SG-COM-8H2CXQ,Retail/Shop,999-year Leasehold,260.1,Rest of Central Region,7,Within 400m,F&B anchor,Standard,False,3.3,10,82.9,136.72,283007.64,4.37,6476147.0,24898.68,Income Capitalization Approach,2024-10-21T12:15:25.513364+08:00
SG-COM-T2HAH2,Office,99-year Leasehold,1711.7,Core Central Region,4,400m-800m,Single major tenant (MNC),Grade A,True,2.6,4,96.1,121.63,1920715.22,3.43,55997528.0,32714.57,Income Capitalization Approach,2026-04-09T19:40:22.513364+08:00
SG-COM-V74FCA,Business Park/Mixed-Use,99-year Leasehold,6313.8,Outside Central Region,0,400m-800m,Mixed office-industrial,Prime,True,5.3,4,96.2,44.31,2583680.91,5.81,44469551.0,7043.23,Income Capitalization Approach,2024-10-05T11:12:28.513364+08:00
SG-COM-GRA5R0,Retail/Shop,99-year Leasehold,182.1,Outside Central Region,10,>800m,F&B anchor,Basic,True,4.6,1,94.8,34.43,57059.31,5.72,997540.0,5477.98,Income Capitalization Approach,2026-07-01T12:13:44.513364+08:00
SG-COM-5BPY93,Industrial/Warehouse,60-year Leasehold,3804.3,Rest of Central Region,15,400m-800m,Light manufacturing,Standard,False,9.3,3,96.9,17.14,606569.52,6.13,9895098.0,2601.03,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-09T19:10:44.513364+08:00
SG-COM-HJ2XIR,Office,99-year Leasehold,4278.8,Core Central Region,14,Within 400m,Single major tenant (MNC),Grade A,True,2.8,3,95.4,99.3,3891265.32,3.55,109613108.0,25617.72,Income Capitalization Approach,2025-10-12T10:44:43.513364+08:00
SG-COM-7HL6YI,Retail/Shop,99-year Leasehold,78.4,Core Central Region,28,Within 400m,Fashion & lifestyle mix,Standard,False,2.9,2,84.6,262.58,167193.47,4.16,4019074.0,51263.7,Income Capitalization Approach,2024-12-10T22:39:15.513364+08:00
SG-COM-K4KZRH,Retail/Shop,99-year Leasehold,180.1,Outside Central Region,32,400m-800m,F&B anchor,Standard,False,4.2,8,96.1,44.91,74619.34,5.62,1327746.0,7372.27,Income Capitalization Approach,2026-07-03T09:51:30.513364+08:00
SG-COM-NZ2A6I,Business Park/Mixed-Use,60-year Leasehold,2514.9,Rest of Central Region,8,400m-800m,Mixed office-industrial,Standard,True,6.3,10,58.5,48.87,690224.16,5.47,12618358.0,5017.44,Income Capitalization Approach,2025-09-04T04:11:21.513364+08:00
SG-COM-XKJ6Z6,Retail/Shop,Freehold,520.1,Core Central Region,10,Within 400m,Fashion & lifestyle mix,Standard,True,3.1,9,94.0,174.59,819417.63,3.88,21119011.0,40605.67,Income Capitalization Approach,2025-03-07T15:48:30.513364+08:00
SG-COM-AJBRQ9,Retail/Shop,99-year Leasehold,429.8,Rest of Central Region,15,Within 400m,F&B anchor,Standard,True,3.7,6,66.9,141.96,391858.93,4.93,7948457.0,18493.39,Income Capitalization Approach,2026-01-18T03:38:23.513364+08:00
SG-COM-IX9CQO,Office,999-year Leasehold,4037.6,Outside Central Region,26,Within 400m,Multi-tenanted corporates,Grade A,True,3.7,8,92.3,41.77,1494378.81,4.84,30875595.0,7647.02,Income Capitalization Approach,2026-06-06T19:15:21.513364+08:00
SG-COM-APJLHS,Office,60-year Leasehold,3367.9,Core Central Region,18,400m-800m,Multi-tenanted corporates,Grade B,True,2.7,4,92.9,94.25,2830919.33,3.5,80883409.0,24015.98,Income Capitalization Approach,2026-03-11T01:15:43.513364+08:00
SG-COM-O0MYSM,Retail/Shop,99-year Leasehold,153.3,Core Central Region,30,Within 400m,Fashion & lifestyle mix,Standard,False,3.2,7,94.3,161.46,224073.26,3.92,5716155.0,37287.38,Income Capitalization Approach,2025-10-27T08:22:56.513364+08:00
SG-COM-30ST11,Retail/Shop,99-year Leasehold,723.5,Rest of Central Region,23,>800m,Fashion & lifestyle mix,Standard,False,4.0,8,94.6,102.27,671968.88,4.77,14087398.0,19471.18,Income Capitalization Approach,2025-12-15T01:25:05.513364+08:00
SG-COM-ZEIOUO,Office,Freehold,739.4,Outside Central Region,5,Within 400m,Multi-tenanted corporates,Grade C,True,3.0,10,93.1,33.37,220524.36,4.89,4509701.0,6099.14,Income Capitalization Approach,2025-06-25T05:48:54.513364+08:00
SG-COM-3MTZNU,Industrial/Warehouse,99-year Leasehold,7529.2,Rest of Central Region,19,400m-800m,Logistics/warehousing,Prime,False,7.3,9,93.5,17.84,1205664.65,6.09,19797449.0,2629.42,Comparable Sales Approach (cross-checked with Income Capitalization),2025-02-19T00:33:50.513364+08:00
SG-COM-0N8T2Z,Industrial/Warehouse,99-year Leasehold,832.4,Outside Central Region,20,>800m,Light manufacturing,Standard,False,8.8,4,91.0,14.09,102460.32,7.47,1371624.0,1647.79,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-11T09:20:58.513364+08:00
SG-COM-3YT1Q4,Office,Freehold,4973.1,Core Central Region,28,Within 400m,Single major tenant (MNC),Grade B,True,3.5,10,92.4,98.8,4358402.56,3.67,118757563.0,23879.99,Income Capitalization Approach,2025-08-08T22:10:24.513364+08:00
SG-COM-S0HGU4,Retail/Shop,Freehold,400.9,Rest of Central Region,10,Within 400m,Fashion & lifestyle mix,Standard,True,2.7,2,82.3,150.99,478250.36,4.75,10068429.0,25114.56,Income Capitalization Approach,2025-10-03T07:46:38.513364+08:00
SG-COM-0L4XU9,Office,999-year Leasehold,1863.0,Rest of Central Region,9,Within 400m,Multi-tenanted corporates,Grade B,True,2.7,4,89.1,69.9,1113881.44,4.42,25200938.0,13527.07,Income Capitalization Approach,2026-03-15T01:44:20.513364+08:00
SG-COM-2KCJGG,Industrial/Warehouse,Freehold,12742.0,Rest of Central Region,26,Within 400m,Light manufacturing,Standard,True,10.4,7,93.5,19.48,2227970.3,6.02,37009473.0,2904.53,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-01T10:07:08.513364+08:00
SG-COM-S9XPI2,Office,99-year Leasehold,4822.0,Rest of Central Region,28,Within 400m,Multi-tenanted corporates,Grade C,True,3.3,4,90.8,46.78,1966276.12,4.4,44688094.0,9267.54,Income Capitalization Approach,2024-11-19T08:49:05.513364+08:00
SG-COM-TBQGRC,Industrial/Warehouse,Freehold,867.1,Outside Central Region,14,400m-800m,Light manufacturing,Standard,False,7.2,5,88.2,16.49,121068.08,6.6,1834365.0,2115.52,Comparable Sales Approach (cross-checked with Income Capitalization),2025-11-08T00:09:34.513364+08:00
SG-COM-H3GDH7,Industrial/Warehouse,99-year Leasehold,3375.1,Rest of Central Region,26,>800m,Light manufacturing,Standard,False,9.2,10,88.2,20.24,578411.57,6.16,9389798.0,2782.08,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-15T06:41:59.513364+08:00
SG-COM-8X26KO,Industrial/Warehouse,Freehold,20000.0,Outside Central Region,8,400m-800m,Light manufacturing,Basic,True,6.8,1,94.2,19.39,3506952.96,6.72,52186800.0,2609.34,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-05T19:30:42.513364+08:00
SG-COM-BS7AZQ,Office,99-year Leasehold,3545.4,Core Central Region,13,Within 400m,Multi-tenanted corporates,Grade A,True,2.9,9,89.4,108.23,3293226.87,3.3,99794754.0,28147.67,Income Capitalization Approach,2025-07-10T18:18:57.513364+08:00
SG-COM-8VODU9,Business Park/Mixed-Use,99-year Leasehold,5283.4,Rest of Central Region,16,400m-800m,Tech/R&D tenants,Standard,False,3.0,5,95.2,44.97,2171423.64,5.31,40893101.0,7739.92,Income Capitalization Approach,2026-09-01T15:19:36.513364+08:00
SG-COM-AA6JVW,Office,99-year Leasehold,1777.5,Rest of Central Region,16,400m-800m,SME mixed tenants,Grade C,True,2.6,1,95.4,56.52,920092.25,4.25,21649229.0,12179.59,Income Capitalization Approach,2024-10-18T19:12:01.513364+08:00
SG-COM-RRYIG9,Office,Freehold,1074.6,Rest of Central Region,11,400m-800m,Multi-tenanted corporates,Grade C,False,3.4,1,99.3,46.2,473270.35,4.38,10805259.0,10055.15,Income Capitalization Approach,2025-03-06T21:30:24.513364+08:00
SG-COM-AG0ULE,Retail/Shop,99-year Leasehold,492.2,Core Central Region,4,Within 400m,F&B anchor,Prime,True,3.0,2,85.8,217.25,880764.73,3.54,24880360.0,50549.29,Income Capitalization Approach,2024-10-18T20:48:14.513364+08:00
SG-COM-NCTR72,Retail/Shop,Freehold,131.2,Outside Central Region,9,400m-800m,Fashion & lifestyle mix,Basic,True,3.1,5,69.7,39.1,34325.32,5.24,655063.0,4992.86,Income Capitalization Approach,2024-10-20T06:40:50.513364+08:00
SG-COM-QTYKVA,Industrial/Warehouse,99-year Leasehold,1010.3,Outside Central Region,31,>800m,Data centre/specialized use,Standard,False,12.3,9,93.7,14.65,133137.01,7.47,1782289.0,1764.12,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-07T00:22:11.513364+08:00
SG-COM-776H2U,Industrial/Warehouse,99-year Leasehold,9399.9,Outside Central Region,31,>800m,Light manufacturing,Standard,False,9.8,1,85.7,17.91,1385067.29,6.51,21275995.0,2263.43,Comparable Sales Approach (cross-checked with Income Capitalization),2025-03-28T09:44:35.513364+08:00
SG-COM-9AOD8G,Office,60-year Leasehold,11245.2,Outside Central Region,11,400m-800m,SME mixed tenants,Grade B,False,4.0,9,83.8,26.64,2409997.86,4.67,51605950.0,4589.15,Income Capitalization Approach,2026-08-31T08:12:15.513364+08:00
SG-COM-BE8TDO,Business Park/Mixed-Use,99-year Leasehold,1777.0,Core Central Region,0,Within 400m,Mixed office-industrial,Standard,True,3.0,10,68.3,71.46,832611.45,4.71,17677525.0,9947.96,Income Capitalization Approach,2026-04-16T03:25:14.513364+08:00
SG-COM-P2HE0P,Office,999-year Leasehold,269.9,Rest of Central Region,26,>800m,Multi-tenanted corporates,Grade B,False,3.5,1,94.0,48.09,117126.93,4.2,2788736.0,10332.48,Income Capitalization Approach,2026-01-01T17:41:00.513364+08:00
SG-COM-EPPIHD,Retail/Shop,Freehold,1277.2,Rest of Central Region,24,>800m,Convenience/neighbourhood retail,Prime,False,3.7,9,76.0,102.79,957843.6,4.83,19831130.0,15527.04,Income Capitalization Approach,2025-02-21T11:38:25.513364+08:00
SG-COM-4ASA2O,Office,999-year Leasehold,1145.8,Outside Central Region,12,>800m,Single major tenant (MNC),Grade B,True,3.1,1,87.5,46.79,450340.65,4.87,9247241.0,8070.55,Income Capitalization Approach,2026-04-04T15:12:21.513364+08:00
SG-COM-9BLOCP,Business Park/Mixed-Use,99-year Leasehold,1027.4,Core Central Region,0,400m-800m,Mixed office-industrial,Prime,True,6.7,10,98.4,87.27,846975.54,4.58,18492916.0,17999.72,Income Capitalization Approach,2026-09-03T03:19:34.513364+08:00
SG-COM-QQTGIR,Office,99-year Leasehold,378.1,Core Central Region,22,>800m,Single major tenant (MNC),Grade B,True,2.8,10,65.8,104.92,250589.05,3.3,7593608.0,20083.6,Income Capitalization Approach,2025-09-12T16:26:49.513364+08:00
SG-COM-XOQ9XB,Office,Freehold,1488.2,Outside Central Region,14,400m-800m,Multi-tenanted corporates,Grade C,True,3.1,7,96.8,28.32,391652.71,5.19,7546295.0,5070.75,Income Capitalization Approach,2025-08-29T08:48:28.513364+08:00
SG-COM-MB53QJ,Retail/Shop,999-year Leasehold,443.6,Core Central Region,1,Within 400m,Fashion & lifestyle mix,Basic,True,3.5,8,87.4,184.24,685737.86,3.7,18533456.0,41779.66,Income Capitalization Approach,2024-10-26T05:21:34.513364+08:00
SG-COM-ZG15GT,Business Park/Mixed-Use,Freehold,4328.3,Outside Central Region,2,>800m,Corporate campus (single user),Basic,True,5.0,3,81.4,34.86,1179072.13,5.7,20685476.0,4779.12,Income Capitalization Approach,2025-02-03T00:21:43.513364+08:00
SG-COM-FWYA8J,Industrial/Warehouse,99-year Leasehold,6414.9,Rest of Central Region,23,>800m,Data centre/specialized use,Standard,True,6.3,4,93.2,18.12,1040004.53,6.63,15686343.0,2445.3,Comparable Sales Approach (cross-checked with Income Capitalization),2026-07-07T08:48:27.513364+08:00
SG-COM-QJ619N,Industrial/Warehouse,999-year Leasehold,1431.3,Outside Central Region,28,>800m,Light manufacturing,Prime,True,12.7,6,94.6,21.26,276347.98,7.29,3790782.0,2648.49,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-14T16:54:12.513364+08:00
SG-COM-UUI759,Industrial/Warehouse,99-year Leasehold,19732.7,Outside Central Region,16,>800m,Data centre/specialized use,Prime,True,9.7,5,91.2,21.77,3761066.51,6.52,57685069.0,2923.32,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-26T02:37:08.513364+08:00
SG-COM-QEFU3Z,Industrial/Warehouse,999-year Leasehold,980.8,Outside Central Region,17,>800m,Light manufacturing,Standard,True,7.3,3,96.7,17.71,161248.89,7.07,2280748.0,2325.4,Comparable Sales Approach (cross-checked with Income Capitalization),2026-05-06T23:24:56.513364+08:00
